add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10300-28140,10/27/2010,Denied,H-1B,INDIA,,10/15/2014,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,MINNEAPOLIS,Master's,,SSN SCHOOL OF MANAGEMENT & COMPUTER APPLICATIONS,COMPUTER APPLICATIONS,55403,Y,Y,MINNESOTA,A,N,2002,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28174,10/28/2010,Denied,H-1B,INDIA,,10/14/2014,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,MOUNTAIN VIEW,Master's,,PUNJAB ENGG COLLEGE,ENGINEERING,94040,Y,Y,CALIFORNIA,A,N,2001,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10298-27496,10/26/2010,Denied,H-1B,INDIA,,10/14/2014,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,Y,INDIA,SANDY SPRINGS,Bachelor's,,MAHARASHTRA INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,30328,Y,Y,GEORGIA,A,N,2001,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,New York,ATTORNEY GLENN MARTIN MILLER,NEW YORK,,,A-12185-79183,7/3/2012,Denied,EWI,CHINA,,9/3/2015,615 JERICHO TURNPIKE,SYOSSET PLAZA SHOPPING CENTER,SYOSSET,UNITED STATES OF AMERICA,President,ZHENG'S TENJIN RESTAURANT INC. D/B/A TENJIN JAPAN,5,516-682-5820,,11791-4519,NEW YORK,2008,A,CHINA,FLUSHING,None,,,,,A,Y,NEW YORK,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,24,N,N,Y,Cook: Specialty: Sushi and Japanese,,N,,,Syosset,11791,NEW YORK,,,722110,Full-Service Restaurants,,,,,,,N,ATTORNEY,"33,612.80",1/12/2012,6/30/2012,,COOK: Specialty: Sushi and Japanese,Level IV,35-2014,"Cooks, Restaurant",OES,,P10011313545064,,A,,,N,N,4/8/2012,,,,,,,,,N,,,4/15/2012,Y,5/28/2012,4/27/2012,N,NEWSDAY,NEWSDAY,Y,,,,,,,,,,,,N,,,Y,,,,N,,16.16,,,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28619,10/29/2010,Denied,H-1B,INDIA,,1/13/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,ISELIN,Bachelor's,,"VISVESWARAIAH TECHNOLOGICAL UNIVERSITY, BELGAUM",MECHANNICAL ENGINEERING,8830,Y,Y,NEW JERSEY,A,N,2002,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28637,10/29/2010,Denied,H-1B,INDIA,,5/15/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,NASHUA,Bachelor's,,CHOTTU RAM STATE COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS,3063,Y,Y,NEW HAMPSHIRE,A,N,2003,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28716,10/29/2010,Denied,H-1B,INDIA,,10/14/2014,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,SMYRNA,Bachelor's,,COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,30080,Y,Y,GEORGIA,A,N,2003,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28704,10/29/2010,Denied,H-1B,INDIA,,2/4/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,ATLANTA,Bachelor's,,DATTA MEGHE COLLEGE OF ENGINEERING,CIVIL ENGINEERING,30342,Y,Y,GEORGIA,A,N,1996,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,Hempstead,"Law Offices of Howard R. Brill, P.C.",NEW YORK,,,A-13099-54199,4/9/2013,Certified-Expired,EWI,MEXICO,,10/10/2014,924 WEST STREET,,PELHAM MANOR,UNITED STATES OF AMERICA,President,"GLOBAL GOURMET, INC.",20,914-490-5115,,10803,NEW YORK,2011,A,MEXICO,BRONX,None,,,,10467,A,Y,NEW YORK,A,N,,,,,,,,,,,N,,,N,Y,,,,N,,N,,N,,,N,None,,Y,24,N,N,Y,Cook,,N,,,Pelham Manor,10803,NEW YORK,,,722211,Limited-Service Restaurants,,,,,,,N,Attorney,"34,570.00",8/9/2012,6/30/2012,,Cook,Level IV,35-2014.00,"Cooks, Restaurant",OES,,P-100-12179-101,Year,A,,,N,N,10/14/2012,,,,,,,,,N,,,10/21/2012,Y,12/30/2012,11/20/2012,N,DAILY NEWS,DAILY NEWS,Y,,,,,,,,,,,,N,,,Y,,,,N,,"34,570.00",,Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28706,10/29/2010,Denied,H-1B,INDIA,,3/18/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,CHARLOTTE,Master's,,ARIZONA STATE UNIVERSITY,INDUSTRIAL ENGINEERING,28202,Y,Y,NORTH CAROLINA,A,N,2002,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10302-28725,10/29/2010,Denied,H-1B,INDIA,,2/4/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,EDISON,Master's,,KANPUR UNIVERSITY,"SYSTEM ANALYSIS AND DESIGN, UNIX, ORACLE, DIGITAL ETC",8817,Y,Y,NEW JERSEY,A,N,1994,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28416,10/28/2010,Denied,H-1B,INDIA,,10/14/2014,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,CHARLOTTE,Bachelor's,,MAHATMA GANDHI UNIVERSITY,COMPUTER SCIENCE AND ENGINEERING,28270,Y,Y,NORTH CAROLINA,A,N,2002,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28487,10/28/2010,Denied,H-1B,INDIA,,3/25/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,PRINCETON,Master's,,UNIVERSITY OF MUMBAI,COMPUTER SCIENCE,8540,Y,Y,NEW JERSEY,A,N,1997,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10294-26933,10/26/2010,Denied,H-1B,INDIA,,1/13/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,HOUSTON,Bachelor's,,"SHRI GOVINDRAM SEKSARIA INSTITUTE  OF TECHNOLOGY AND SCIENCE, (RGPV UNIVERSITY)",COMPUTER SCIENCE,77096,Y,Y,TEXAS,A,N,2002,,,,,,,,,,N,,,N,Y,,,,N,,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",60,N,Bachelor's,,Y,60,Y,N,Y,Senior Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"85,550.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"85,550.00","100,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28497,10/28/2010,Denied,H-1B,INDIA,,5/15/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,MINNEAPOLIS,Bachelor's,,REGIONAL ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGINEERING,55403,Y,Y,MINNESOTA,A,N,2003,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28493,10/28/2010,Denied,H-1B,INDIA,,5/27/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,CARY,Bachelor's,,VIVEKANAND EDUCATION SOCIETY'S INSTITUTE OF TECHNOLOGY,ELECTRONICS ENGINEERING,27519,Y,Y,NORTH CAROLINA,A,N,2002,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,San Francisco,Simmons & Ungar LLP,CALIFORNIA,,,A-10301-28494,10/28/2010,Denied,H-1B,INDIA,,4/20/2015,"6100 TENNYSON PKWY, SUITE 200",,PLANO,UNITED STATES OF AMERICA,Associate Lead - Global Immigration,INFOSYS TECHNOLOGIES LIMITED,91000,(469) 229-9489,,75024,TEXAS,1981,A,INDIA,WALNUT CREEK,Bachelor's,,K. J. SOMAIYA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,94596,Y,Y,CALIFORNIA,A,N,2001,,,,,,,,,,N,,,N,Y,,2,Other,Y,Will accept 3 year post-secondary degree/program & 2 yrs of experience,Y,"Math, Business, Commerce or related field",Y,"Project Manager, Software Engineer, Programmer/Analyst, IT Consultant/Professional, Systems Engineer",24,N,Bachelor's,,Y,24,Y,N,Y,Systems Analyst,"Computer Science, Engineering field",N,,,Fremont,94555,CALIFORNIA,,,541511,Custom Computer Programming Services,,,,,,,N,Partner,"69,160.00",7/15/2009,7/1/2010,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,Year,A,,,N,N,5/9/2010,,,,,5/24/2010,5/24/2010,,,Y,,,5/16/2010,Y,6/4/2010,5/3/2010,N,San Francisco Chronicle,San Francisco Chronicle,Y,,,,,,9/15/2010,9/27/2010,,,5/9/2010,5/24/2010,N,,,Y,,,,N,,"69,160.00","90,000.00",Year,,,
,Richmond,"McCandlish Holton, PC",VIRGINIA,,,A-11020-47288,5/27/2011,Denied,,PHILIPPINES,,6/12/2015,65 COURT STREET,ROOM 506B,BROOKLYN,UNITED STATES OF AMERICA,Deputy Executive Director,NEW YORK CITY DEPARTMENT OF EDUCATION,135000,718 935-4499,,11201,NEW YORK,1800,A,PHILIPPINES,BRONX,Bachelor's,,PHILIPPINE NORMAL UNIVERSITY,MATHEMATICS,10461,A,A,NEW YORK,A,N,2001,,,,,,,,,,N,,,N,Y,,,,N,,Y,Mathematics or related field,N,,,N,Other,Bachelor's degree or combination of edu. equivalent to a bachelor's,N,,Y,N,Y,Mathematics Teacher,Education,N,,,Brooklyn,11201,NEW YORK,,,611110,Elementary and Secondary Schools,,,,,,,N,Esquire,"45,530.00",1/13/2011,6/30/2011,,Mathematics Teacher,Level I,25-2031.00,"Secondary School Teachers, Except Special and Vocational Education",CBA,,P10010336661519,Year,Y,,,N,N,12/5/2010,,,,,,,,,Y,,,12/12/2010,Y,1/6/2011,12/7/2010,N,The New York Times,The New York Times,Y,12/17/2010,12/17/2010,,,,,,,,12/29/2010,1/12/2011,N,12/9/2010,12/15/2010,A,,,,N,,"45,530.00",,Year,,,
